user_hash,created_at,action,gender,age_band,channel
U002786,2025-09-01T22:45:48Z,like,M,20s,web
U003190,2025-09-01T22:48:47Z,login,M,10s,web
U000532,2025-09-01T22:51:37Z,view,F,20s,app
U000158,2025-09-01T22:52:57Z,view,M,40s,web
U003357,2025-09-01T22:55:11Z,view,F,40s,web
U003717,2025-09-01T22:55:11Z,login,M,40s,web
U003633,2025-09-01T22:55:14Z,view,F,40s,app
U003935,2025-09-01T22:59:46Z,view,M,20s,app
U003068,2025-09-01T23:00:42Z,view,M,30s,web
U001502,2025-09-01T23:01:48Z,purchase,F,50s,app
U003243,2025-09-01T23:03:27Z,view,F,30s,web
U001228,2025-09-01T23:03:54Z,like,M,50s,web
U003303,2025-09-01T23:07:00Z,view,M,20s,web
U003746,2025-09-01T23:07:48Z,login,F,30s,web
U000458,2025-09-01T23:11:12Z,login,M,40s,app
U002651,2025-09-01T23:13:02Z,view,F,10s,web
U003825,2025-09-01T23:15:35Z,view,M,20s,app
U002637,2025-09-01T23:15:36Z,purchase,M,50s,web
U002295,2025-09-01T23:16:58Z,like,M,20s,web
U001831,2025-09-01T23:17:31Z,comment,M,20s,app
U001477,2025-09-01T23:18:36Z,view,M,20s,app
U002081,2025-09-01T23:19:05Z,login,F,20s,app
U003555,2025-09-01T23:19:48Z,login,F,30s,app
U002250,2025-09-01T23:19:54Z,view,M,20s,app
U002724,2025-09-01T23:21:01Z,view,M,20s,app
U000187,2025-09-01T23:22:31Z,login,M,20s,web
U002691,2025-09-01T23:24:02Z,login,M,30s,web
U001119,2025-09-01T23:26:30Z,login,M,40s,app
U000314,2025-09-01T23:27:27Z,view,M,20s,web
U001402,2025-09-01T23:28:18Z,view,M,40s,web
U002821,2025-09-01T23:28:38Z,view,M,20s,app
U003893,2025-09-01T23:29:48Z,view,M,40s,app
U001659,2025-09-01T23:32:21Z,purchase,F,50s,app
U002586,2025-09-01T23:32:57Z,login,M,30s,web
U001833,2025-09-01T23:35:11Z,view,M,40s,app
U003581,2025-09-01T23:35:17Z,login,M,30s,app
U002115,2025-09-01T23:35:31Z,comment,F,30s,web
U000752,2025-09-01T23:36:02Z,view,M,20s,web
U001295,2025-09-01T23:36:49Z,view,M,30s,app
U002358,2025-09-01T23:37:49Z,login,M,30s,web
U002084,2025-09-01T23:38:26Z,login,F,30s,web
U000774,2025-09-01T23:40:36Z,like,M,30s,web
U001742,2025-09-01T23:43:14Z,view,M,20s,web
U000238,2025-09-01T23:44:57Z,like,F,20s,app
U001830,2025-09-01T23:45:22Z,login,F,20s,app
U001421,2025-09-01T23:48:17Z,login,M,20s,app
U000132,2025-09-01T23:49:24Z,view,M,40s,web
U000011,2025-09-01T23:50:21Z,view,M,10s,app
U002286,2025-09-01T23:50:59Z,comment,F,40s,web
U001288,2025-09-01T23:52:14Z,login,M,30s,web
U002221,2025-09-01T23:53:10Z,login,F,20s,app
U002912,2025-09-01T23:53:29Z,view,F,10s,app
U001869,2025-09-01T23:54:21Z,view,M,10s,app
U003626,2025-09-01T23:54:29Z,view,M,20s,web
U003301,2025-09-01T23:55:36Z,login,F,20s,web
U003452,2025-09-01T23:55:45Z,login,M,30s,web
U001196,2025-09-01T23:56:13Z,comment,M,40s,web
U001118,2025-09-01T23:56:15Z,purchase,F,30s,web
U003398,2025-09-01T23:57:36Z,login,M,20s,app
U003414,2025-09-01T23:57:57Z,login,M,20s,web
U000460,2025-09-01T23:58:00Z,purchase,M,40s,web
U002035,2025-09-01T23:59:07Z,login,M,20s,app
U003893,2025-09-01T23:59:11Z,view,M,40s,app
U003792,2025-09-02T08:03:30Z,view,F,30s,web
U001046,2025-09-02T08:05:58Z,login,M,20s,web
U003611,2025-09-02T08:09:37Z,view,F,20s,app
U001569,2025-09-02T08:10:55Z,login,F,20s,web
U003326,2025-09-02T08:14:07Z,like,F,20s,app
U000205,2025-09-02T08:16:36Z,view,F,40s,app
U000376,2025-09-02T08:18:35Z,login,F,20s,web
U000609,2025-09-02T08:19:43Z,comment,M,50s,app
U000456,2025-09-02T08:21:44Z,view,M,30s,web
U002484,2025-09-02T08:22:36Z,view,F,50s,web
U002567,2025-09-02T08:23:48Z,view,M,30s,web
U001694,2025-09-02T08:24:18Z,comment,M,20s,app
U002715,2025-09-02T08:25:46Z,login,M,20s,app
U002032,2025-09-02T08:25:48Z,view,M,30s,app
U003487,2025-09-02T08:27:11Z,comment,M,20s,web
U000176,2025-09-02T08:27:13Z,view,F,20s,web
U001111,2025-09-02T08:27:32Z,view,M,20s,web
U001866,2025-09-02T08:28:00Z,view,F,30s,web
U000463,2025-09-02T08:28:01Z,view,F,20s,web
U001608,2025-09-02T08:28:06Z,view,F,30s,app
U000683,2025-09-02T08:28:34Z,comment,F,20s,app
U002030,2025-09-02T08:30:59Z,like,F,10s,web
U002412,2025-09-02T08:31:43Z,comment,F,20s,app
U002084,2025-09-02T08:31:52Z,view,F,30s,web
U003590,2025-09-02T08:34:06Z,view,F,20s,app
U003123,2025-09-02T08:35:18Z,view,M,20s,app
U002187,2025-09-02T08:35:37Z,login,M,40s,app
U001490,2025-09-02T08:37:09Z,like,F,30s,web
U001351,2025-09-02T08:37:13Z,view,M,20s,app
U002254,2025-09-02T08:41:25Z,like,M,30s,app
U001001,2025-09-02T08:41:57Z,login,M,30s,app
U000589,2025-09-02T08:43:04Z,like,F,20s,app
U000584,2025-09-02T08:43:41Z,view,M,20s,app
U000931,2025-09-02T08:44:50Z,view,F,40s,web
U000597,2025-09-02T08:45:39Z,view,F,20s,web
U000013,2025-09-02T08:46:43Z,purchase,F,30s,app
U002623,2025-09-02T08:47:16Z,view,M,20s,web
U003366,2025-09-02T08:47:31Z,like,F,30s,web
U003180,2025-09-02T08:48:56Z,view,F,20s,web
U000378,2025-09-02T08:52:05Z,view,M,20s,web
U001215,2025-09-02T08:52:08Z,like,F,10s,web
U001429,2025-09-02T08:53:04Z,purchase,M,30s,app
U002677,2025-09-02T08:53:40Z,login,M,30s,web
U000175,2025-09-02T08:57:20Z,login,F,10s,app
U001857,2025-09-02T08:58:04Z,view,F,60s,app
U000792,2025-09-02T08:58:57Z,login,F,60s,app
U003603,2025-09-02T09:00:14Z,view,F,40s,app
U003673,2025-09-02T09:01:00Z,view,F,30s,web
U003790,2025-09-02T09:01:41Z,like,F,30s,web
U001127,2025-09-02T09:01:53Z,login,M,20s,web
U000759,2025-09-02T09:01:56Z,comment,M,20s,web
U003249,2025-09-02T09:02:07Z,view,F,40s,app
U000559,2025-09-02T09:03:46Z,like,F,20s,app
U003625,2025-09-02T09:03:46Z,view,F,20s,app
U001173,2025-09-02T09:05:42Z,view,F,10s,app
U001787,2025-09-02T09:06:00Z,view,F,20s,web
U001451,2025-09-02T09:07:40Z,login,F,30s,app
U001492,2025-09-02T09:09:10Z,purchase,F,40s,app
U000936,2025-09-02T09:11:32Z,comment,M,20s,web
U002078,2025-09-02T09:13:19Z,view,M,30s,app
U002895,2025-09-02T09:13:57Z,login,M,10s,web
U000283,2025-09-02T09:16:21Z,login,F,50s,app
U001421,2025-09-02T09:17:35Z,comment,M,20s,app
U001111,2025-09-02T09:19:35Z,login,M,20s,web
U001341,2025-09-02T09:21:26Z,view,M,30s,app
U001087,2025-09-02T09:21:34Z,login,M,30s,app
U001923,2025-09-02T09:21:37Z,view,F,30s,app
U000551,2025-09-02T09:23:29Z,view,M,40s,app
U000429,2025-09-02T09:26:58Z,view,F,30s,app
U002448,2025-09-02T09:27:00Z,view,F,30s,web
U001056,2025-09-02T09:28:00Z,view,F,30s,app
U002251,2025-09-02T09:28:07Z,view,M,40s,web
U002825,2025-09-02T09:29:10Z,comment,M,20s,web
U000174,2025-09-02T09:29:22Z,login,F,40s,app
U001809,2025-09-02T09:31:04Z,purchase,M,20s,web
U003293,2025-09-02T09:32:06Z,purchase,M,40s,web
U000642,2025-09-02T09:32:15Z,login,M,10s,web
U003455,2025-09-02T09:32:37Z,view,M,30s,web
U000696,2025-09-02T09:34:52Z,view,M,40s,app
U000440,2025-09-02T09:36:49Z,purchase,F,20s,app
U003355,2025-09-02T09:36:50Z,view,F,50s,app
U000128,2025-09-02T09:36:55Z,view,M,30s,app
U001650,2025-09-02T09:38:24Z,login,M,20s,web
U003641,2025-09-02T09:38:24Z,view,F,20s,web
U000678,2025-09-02T09:39:54Z,login,F,30s,app
U003155,2025-09-02T09:40:25Z,login,F,10s,app
U003061,2025-09-02T09:40:53Z,login,M,20s,app
U002178,2025-09-02T09:44:46Z,login,M,30s,app
U000714,2025-09-02T09:46:43Z,view,F,40s,app
U002460,2025-09-02T09:47:44Z,view,F,60s,web
U000167,2025-09-02T09:48:41Z,purchase,F,30s,web
U002957,2025-09-02T09:48:46Z,comment,F,30s,app
U000827,2025-09-02T09:49:43Z,comment,F,30s,web
U003948,2025-09-02T09:50:25Z,comment,F,30s,app
U003500,2025-09-02T09:51:26Z,view,M,50s,app
U003991,2025-09-02T09:52:32Z,view,F,30s,app
U000933,2025-09-02T09:54:01Z,view,F,50s,app
U001269,2025-09-02T09:54:09Z,view,F,50s,app
U003438,2025-09-02T09:54:34Z,view,F,20s,app
U000784,2025-09-02T09:55:11Z,login,M,30s,app
U001399,2025-09-02T09:59:12Z,view,M,20s,app
U002303,2025-09-02T10:01:35Z,login,M,60s,app
U002875,2025-09-02T10:02:15Z,view,F,20s,app
U000483,2025-09-02T10:06:37Z,like,F,50s,web
U002752,2025-09-02T10:06:56Z,login,F,50s,web
U002173,2025-09-02T10:06:57Z,view,M,40s,web
U000735,2025-09-02T10:09:38Z,login,M,30s,web
U002444,2025-09-02T10:10:38Z,comment,M,30s,web
U000032,2025-09-02T10:11:08Z,login,F,20s,app
U001635,2025-09-02T10:11:15Z,purchase,F,30s,app
U003992,2025-09-02T10:12:05Z,view,F,20s,web
U002544,2025-09-02T10:14:37Z,view,M,30s,app
U001076,2025-09-02T10:14:49Z,like,F,20s,app
U001438,2025-09-02T10:14:56Z,login,M,20s,web
U000324,2025-09-02T10:18:06Z,login,M,10s,app
U000381,2025-09-02T10:19:05Z,view,F,10s,app
U001937,2025-09-02T10:19:53Z,view,F,10s,app
U000248,2025-09-02T10:21:01Z,view,M,20s,web
U003981,2025-09-02T10:22:47Z,view,M,20s,app
U003909,2025-09-02T10:23:17Z,like,M,30s,app
U002466,2025-09-02T10:25:01Z,view,M,30s,web
U000358,2025-09-02T10:25:29Z,view,F,20s,app
U002596,2025-09-02T10:26:06Z,comment,M,30s,app
U000412,2025-09-02T10:26:18Z,view,M,50s,app
U000234,2025-09-02T10:28:04Z,view,F,40s,app
U000417,2025-09-02T10:28:35Z,view,M,20s,app
U002123,2025-09-02T10:28:41Z,view,M,20s,app
U002867,2025-09-02T10:29:18Z,comment,M,30s,web
U003813,2025-09-02T10:30:28Z,comment,M,40s,app
U002700,2025-09-02T10:30:35Z,login,M,20s,web
U000018,2025-09-02T10:31:36Z,login,M,40s,app
U003316,2025-09-02T10:32:49Z,login,M,10s,web
U001952,2025-09-02T10:33:39Z,view,M,40s,app
U003638,2025-09-02T10:34:24Z,comment,M,20s,app
U001952,2025-09-02T10:36:18Z,login,M,40s,app
U000410,2025-09-02T10:36:44Z,purchase,M,30s,app
U002318,2025-09-02T10:37:53Z,purchase,F,40s,web
U000752,2025-09-02T10:37:55Z,login,M,20s,web
U002895,2025-09-02T10:38:17Z,login,M,10s,web
U000762,2025-09-02T10:38:40Z,view,M,30s,app
U002614,2025-09-02T10:38:59Z,login,M,40s,app
U003640,2025-09-02T10:39:03Z,view,M,10s,web
U002998,2025-09-02T10:41:19Z,purchase,F,40s,web
U003523,2025-09-02T10:42:45Z,view,M,30s,web
U001630,2025-09-02T10:45:08Z,login,F,20s,web
U003102,2025-09-02T10:45:41Z,login,F,50s,app
U002402,2025-09-02T10:46:18Z,like,M,20s,app
U003471,2025-09-02T10:46:34Z,view,M,30s,app
U000673,2025-09-02T10:47:31Z,like,M,20s,app
U001242,2025-09-02T10:47:56Z,login,F,20s,web
U003355,2025-09-02T10:48:53Z,view,F,50s,app
U001374,2025-09-02T10:50:02Z,view,M,30s,web
U002136,2025-09-02T10:50:36Z,like,F,30s,app
U001268,2025-09-02T10:51:40Z,login,M,30s,web
U003938,2025-09-02T10:51:53Z,view,M,30s,web
U000441,2025-09-02T10:52:43Z,view,M,50s,app
U002567,2025-09-02T10:52:49Z,login,M,30s,web
U003119,2025-09-02T10:53:48Z,like,F,10s,app
U001088,2025-09-02T10:53:48Z,login,M,40s,web
U003571,2025-09-02T10:55:38Z,view,M,30s,web
U002729,2025-09-02T10:56:31Z,view,M,40s,web
U003185,2025-09-02T10:59:11Z,login,M,40s,web
U001983,2025-09-02T10:59:34Z,login,M,30s,app
U003629,2025-09-02T10:59:53Z,view,F,30s,app
U001618,2025-09-02T10:59:58Z,view,F,50s,web
U003058,2025-09-02T11:00:51Z,purchase,M,50s,web
U001140,2025-09-02T11:01:44Z,login,M,20s,app
U003209,2025-09-02T11:02:00Z,comment,F,30s,web
U000470,2025-09-02T11:02:32Z,like,M,40s,app
U001060,2025-09-02T11:03:52Z,login,F,60s,web
U003054,2025-09-02T11:05:33Z,view,M,20s,web
U001328,2025-09-02T11:06:08Z,view,M,20s,app
U000707,2025-09-02T11:06:58Z,view,M,10s,app
U001497,2025-09-02T11:07:12Z,view,M,50s,app
U003498,2025-09-02T11:09:29Z,login,M,30s,web
U001009,2025-09-02T11:09:41Z,login,M,20s,web
U001670,2025-09-02T11:10:21Z,purchase,M,30s,web
U002149,2025-09-02T11:10:44Z,view,F,40s,web
U001997,2025-09-02T11:10:57Z,view,M,10s,app
U000180,2025-09-02T11:11:17Z,view,F,20s,web
U001996,2025-09-02T11:11:51Z,login,M,30s,app
U000354,2025-09-02T11:13:40Z,comment,M,60s,web
U003701,2025-09-02T11:14:48Z,login,M,40s,app
U000765,2025-09-02T11:15:03Z,like,F,30s,app
U002281,2025-09-02T11:18:53Z,comment,F,30s,web
U000421,2025-09-02T11:19:17Z,view,F,20s,app
U001196,2025-09-02T11:22:51Z,view,M,40s,web
U003419,2025-09-02T11:24:29Z,view,M,50s,app
U001403,2025-09-02T11:25:56Z,view,M,50s,web
U001159,2025-09-02T11:26:08Z,view,F,30s,web
U000180,2025-09-02T11:27:00Z,view,F,20s,web
U002423,2025-09-02T11:27:38Z,view,M,30s,app
U002730,2025-09-02T11:28:03Z,comment,F,30s,app
U001395,2025-09-02T11:28:59Z,login,F,20s,web
U000796,2025-09-02T11:30:45Z,login,M,10s,web
U003891,2025-09-02T11:30:58Z,like,F,10s,app
U002750,2025-09-02T11:31:30Z,login,F,40s,web
U001561,2025-09-02T11:32:37Z,login,M,40s,web
U002640,2025-09-02T11:33:18Z,view,M,40s,app
U003197,2025-09-02T11:33:19Z,comment,M,20s,app
U002026,2025-09-02T11:34:00Z,like,M,10s,app
U000274,2025-09-02T11:34:09Z,comment,F,20s,web
U001371,2025-09-02T11:34:15Z,view,F,20s,app
U001776,2025-09-02T11:35:06Z,view,M,40s,app
U000109,2025-09-02T11:36:45Z,view,F,30s,app
U003592,2025-09-02T11:36:55Z,login,M,30s,app
U000763,2025-09-02T11:40:33Z,login,F,20s,app
U000032,2025-09-02T11:41:20Z,view,F,20s,app
U001914,2025-09-02T11:41:57Z,comment,F,20s,app
U003873,2025-09-02T11:42:57Z,comment,F,50s,app
U001683,2025-09-02T11:43:56Z,view,F,30s,app
U000431,2025-09-02T11:44:15Z,view,F,10s,app
U003892,2025-09-02T11:47:52Z,login,F,20s,app
U000152,2025-09-02T11:51:29Z,login,M,20s,app
U000476,2025-09-02T11:51:50Z,view,M,40s,app
U001719,2025-09-02T11:53:27Z,view,F,10s,app
U003476,2025-09-02T11:54:07Z,comment,F,50s,app
U002667,2025-09-02T11:54:20Z,login,M,30s,app
U002976,2025-09-02T11:54:53Z,view,F,50s,app
U000574,2025-09-02T11:55:25Z,view,M,20s,app
U000393,2025-09-02T11:56:53Z,view,F,20s,app
U003373,2025-09-02T11:58:29Z,login,F,40s,web
U001276,2025-09-02T12:01:15Z,view,M,20s,app
U003177,2025-09-02T12:03:33Z,login,M,30s,web
U003053,2025-09-02T12:05:17Z,view,M,50s,app
U001749,2025-09-02T12:09:07Z,view,M,30s,web
U001575,2025-09-02T12:10:03Z,login,M,10s,web
U000299,2025-09-02T12:11:42Z,login,M,40s,app
U003953,2025-09-02T12:12:35Z,view,F,30s,app
U003408,2025-09-02T12:12:49Z,view,F,50s,web
U000380,2025-09-02T12:15:02Z,comment,M,30s,web
U003727,2025-09-02T12:15:26Z,like,M,40s,app
U002202,2025-09-02T12:18:38Z,login,M,40s,app
U001101,2025-09-02T12:19:01Z,like,M,30s,web
U003322,2025-09-02T12:20:18Z,login,M,50s,web
U001265,2025-09-02T12:21:01Z,view,M,20s,app
U003233,2025-09-02T12:21:38Z,purchase,M,20s,app
U003670,2025-09-02T12:21:53Z,login,M,30s,app
U003451,2025-09-02T12:22:38Z,login,F,40s,app
U001345,2025-09-02T12:22:44Z,comment,M,20s,web
U001867,2025-09-02T12:24:00Z,comment,F,10s,web
U003325,2025-09-02T12:26:09Z,login,F,30s,app
U001342,2025-09-02T12:26:13Z,purchase,M,20s,app
U000304,2025-09-02T12:26:49Z,view,M,20s,app
U000043,2025-09-02T12:29:06Z,like,F,30s,web
U002250,2025-09-02T12:30:02Z,view,M,20s,app
U000295,2025-09-02T12:31:28Z,view,F,20s,web
U001746,2025-09-02T12:31:51Z,view,F,60s,web
U002649,2025-09-02T12:31:53Z,view,M,20s,app
U003683,2025-09-02T12:33:07Z,like,F,30s,app
U003157,2025-09-02T12:33:17Z,like,M,30s,app
U002485,2025-09-02T12:34:01Z,comment,M,20s,app
U002431,2025-09-02T12:34:08Z,view,M,40s,app
U003197,2025-09-02T12:34:45Z,like,M,20s,app
U003053,2025-09-02T12:34:46Z,like,M,50s,app
U002901,2025-09-02T12:35:20Z,view,M,50s,app
U003821,2025-09-02T12:37:40Z,view,M,20s,app
U000465,2025-09-02T12:38:13Z,login,M,20s,web
U002953,2025-09-02T12:39:17Z,like,M,30s,app
U002590,2025-09-02T12:39:17Z,like,M,20s,app
U000634,2025-09-02T12:40:57Z,view,F,20s,web
U003159,2025-09-02T12:41:21Z,login,F,40s,app
U001531,2025-09-02T12:42:17Z,view,F,20s,app
U001890,2025-09-02T12:42:44Z,like,M,30s,app
U001296,2025-09-02T12:43:17Z,view,M,40s,web
U000633,2025-09-02T12:46:12Z,purchase,F,50s,web
U003556,2025-09-02T12:47:04Z,login,M,30s,web
U002939,2025-09-02T12:49:40Z,comment,F,20s,app
U001840,2025-09-02T12:50:02Z,login,M,30s,web
U001627,2025-09-02T12:50:07Z,like,F,50s,app
U003499,2025-09-02T12:51:12Z,login,F,40s,app
U002453,2025-09-02T12:51:28Z,login,M,30s,app
U003101,2025-09-02T12:52:41Z,view,F,50s,web
U002384,2025-09-02T12:54:34Z,purchase,F,40s,app
U003374,2025-09-02T12:54:43Z,purchase,M,20s,app
U001941,2025-09-02T12:54:47Z,comment,M,20s,app
U001684,2025-09-02T12:55:56Z,view,F,50s,app
U000958,2025-09-02T12:56:08Z,login,F,20s,app
U003658,2025-09-02T12:56:48Z,view,M,30s,app
U003669,2025-09-02T12:57:03Z,view,M,40s,web
U000109,2025-09-02T12:59:05Z,comment,F,30s,app
U001947,2025-09-02T12:59:12Z,like,M,20s,app
U000843,2025-09-02T12:59:41Z,login,F,20s,web
U000472,2025-09-02T13:00:34Z,view,F,30s,app
U001879,2025-09-02T13:01:02Z,login,F,40s,app
U002516,2025-09-02T13:01:46Z,login,M,30s,app
U001456,2025-09-02T13:03:13Z,login,F,20s,app
U002278,2025-09-02T13:07:29Z,view,M,20s,app
U002462,2025-09-02T13:08:45Z,like,M,20s,app
U003444,2025-09-02T13:10:14Z,view,M,20s,app
U000425,2025-09-02T13:11:26Z,comment,M,10s,web
U002311,2025-09-02T13:12:13Z,view,M,40s,app
U000348,2025-09-02T13:15:50Z,login,F,40s,web
U002407,2025-09-02T13:19:45Z,like,M,30s,app
U001955,2025-09-02T13:20:27Z,view,M,40s,app
U003950,2025-09-02T13:20:34Z,view,F,30s,web
U003097,2025-09-02T13:20:34Z,purchase,M,20s,app
U001936,2025-09-02T13:24:43Z,comment,M,30s,app
U000307,2025-09-02T13:25:11Z,login,M,20s,app
U003335,2025-09-02T13:25:59Z,view,F,50s,web
U000892,2025-09-02T13:27:14Z,login,M,20s,app
U003521,2025-09-02T13:27:30Z,like,F,20s,web
U002149,2025-09-02T13:27:47Z,view,F,40s,web
U003332,2025-09-02T13:28:29Z,view,F,20s,web
U002485,2025-09-02T13:29:32Z,comment,M,20s,app
U000919,2025-09-02T13:30:20Z,comment,M,30s,app
U000503,2025-09-02T13:31:20Z,view,M,20s,web
U001523,2025-09-02T13:32:21Z,login,F,40s,app
U000684,2025-09-02T13:32:30Z,view,M,30s,app
U001866,2025-09-02T13:33:09Z,login,F,30s,web
U001543,2025-09-02T13:34:09Z,login,M,40s,web
U003559,2025-09-02T13:36:23Z,view,F,10s,web
U002347,2025-09-02T13:38:22Z,login,F,20s,app
U002651,2025-09-02T13:38:27Z,view,F,10s,web
U000026,2025-09-02T13:40:09Z,login,M,20s,web
U003459,2025-09-02T13:41:58Z,login,F,20s,app
U000423,2025-09-02T13:42:55Z,login,M,30s,web
U002387,2025-09-02T13:43:59Z,view,F,30s,web
U001215,2025-09-02T13:44:26Z,login,F,10s,web
U000108,2025-09-02T13:45:21Z,comment,M,30s,web
U001897,2025-09-02T13:45:23Z,login,F,20s,app
U001627,2025-09-02T13:49:54Z,view,F,50s,app
U002250,2025-09-02T13:50:14Z,login,M,20s,app
U000426,2025-09-02T13:50:33Z,comment,M,20s,web
U003009,2025-09-02T13:50:58Z,like,M,40s,web
U000326,2025-09-02T13:51:17Z,comment,F,20s,web
U003093,2025-09-02T13:51:18Z,login,F,30s,app
U002355,2025-09-02T13:53:17Z,view,M,30s,web
U001475,2025-09-02T13:56:06Z,view,M,40s,app
U003682,2025-09-02T13:56:28Z,login,F,20s,app
U001738,2025-09-02T13:56:39Z,comment,M,40s,web
U000562,2025-09-02T13:56:41Z,login,M,20s,app
U003387,2025-09-02T13:56:50Z,view,F,20s,web
U001318,2025-09-02T13:58:47Z,comment,M,10s,app
U003036,2025-09-02T14:00:57Z,view,F,20s,web
U002129,2025-09-02T14:01:53Z,login,F,40s,app
U003856,2025-09-02T14:05:20Z,purchase,M,10s,web
U003208,2025-09-02T14:06:26Z,login,F,20s,web
U001999,2025-09-02T14:06:28Z,view,M,20s,web
U001119,2025-09-02T14:09:20Z,view,M,40s,app
U000575,2025-09-02T14:11:17Z,like,F,30s,web
U000692,2025-09-02T14:11:38Z,view,F,50s,app
U002570,2025-09-02T14:12:11Z,view,F,30s,app
U001413,2025-09-02T14:13:44Z,view,M,10s,web
U003024,2025-09-02T14:15:11Z,login,F,20s,app
U000746,2025-09-02T14:17:23Z,login,F,50s,web
U003040,2025-09-02T14:18:34Z,login,F,50s,web
U000371,2025-09-02T14:21:53Z,login,M,50s,app
U001556,2025-09-02T14:22:01Z,view,M,20s,app
U002541,2025-09-02T14:24:31Z,login,F,30s,app
U003774,2025-09-02T14:26:04Z,view,M,20s,app
U002243,2025-09-02T14:26:30Z,view,F,40s,web
U003946,2025-09-02T14:26:53Z,comment,F,30s,web
U001239,2025-09-02T14:28:19Z,view,F,20s,web
U001226,2025-09-02T14:29:40Z,login,M,20s,web
U000442,2025-09-02T14:31:16Z,view,F,30s,web
U001738,2025-09-02T14:32:56Z,view,M,40s,web
U000970,2025-09-02T14:33:07Z,login,M,20s,app
U002758,2025-09-02T14:33:19Z,comment,F,30s,web
U000751,2025-09-02T14:33:45Z,login,M,30s,app
U003999,2025-09-02T14:34:29Z,comment,F,10s,app
U000463,2025-09-02T14:35:10Z,login,F,20s,web
U003945,2025-09-02T14:37:04Z,login,M,40s,web
U000158,2025-09-02T14:42:00Z,like,M,40s,web
U001804,2025-09-02T14:42:27Z,comment,F,30s,web
U000045,2025-09-02T14:43:25Z,login,M,30s,app
U003293,2025-09-02T14:45:04Z,view,M,40s,web
U001185,2025-09-02T14:46:19Z,comment,M,10s,app
U000302,2025-09-02T14:46:21Z,comment,M,40s,app
U000305,2025-09-02T14:46:27Z,like,M,30s,app
U000214,2025-09-02T14:47:10Z,login,F,20s,app
U000402,2025-09-02T14:48:54Z,login,F,30s,web
U000687,2025-09-02T14:49:52Z,like,F,30s,app
U002449,2025-09-02T14:50:15Z,purchase,F,20s,app
U001561,2025-09-02T14:52:06Z,login,M,40s,web
U003860,2025-09-02T14:55:51Z,view,M,20s,app
U003789,2025-09-02T14:56:32Z,view,M,20s,web
U001459,2025-09-02T15:03:02Z,comment,M,20s,app
U003789,2025-09-02T15:03:19Z,login,M,20s,web
U002599,2025-09-02T15:04:16Z,view,M,30s,web
U001273,2025-09-02T15:05:42Z,view,M,30s,app
U002272,2025-09-02T15:05:55Z,login,M,30s,app
U003105,2025-09-02T15:06:08Z,view,M,30s,web
U002388,2025-09-02T15:06:12Z,login,F,40s,app
U000994,2025-09-02T15:06:39Z,login,M,20s,web
U000843,2025-09-02T15:08:15Z,view,F,20s,web
U003233,2025-09-02T15:08:46Z,view,M,20s,app
U002662,2025-09-02T15:09:10Z,like,M,50s,web
U001185,2025-09-02T15:09:30Z,login,M,10s,app
U003721,2025-09-02T15:10:42Z,login,F,20s,web
U002883,2025-09-02T15:11:15Z,comment,M,10s,web
U002909,2025-09-02T15:11:49Z,view,F,50s,app
U002679,2025-09-02T15:14:09Z,view,F,40s,app
U001915,2025-09-02T15:15:29Z,login,M,30s,web
U003061,2025-09-02T15:15:34Z,login,M,20s,app
U002236,2025-09-02T15:15:35Z,purchase,M,30s,app
U000014,2025-09-02T15:16:43Z,view,F,30s,web
U003021,2025-09-02T15:17:02Z,comment,F,20s,app
U001696,2025-09-02T15:17:58Z,view,M,40s,web
U000698,2025-09-02T15:20:40Z,view,F,30s,app
U001404,2025-09-02T15:20:53Z,like,F,20s,web
U003845,2025-09-02T15:21:37Z,view,M,10s,web
U003097,2025-09-02T15:22:02Z,view,M,20s,app
U003142,2025-09-02T15:23:02Z,view,M,30s,app
U003233,2025-09-02T15:23:20Z,login,M,20s,app
U000919,2025-09-02T15:28:58Z,login,M,30s,app
U000882,2025-09-02T15:29:29Z,view,F,50s,web
U002144,2025-09-02T15:29:31Z,view,M,30s,app
U003308,2025-09-02T15:32:49Z,login,M,20s,app
U001690,2025-09-02T15:33:38Z,view,M,30s,app
U000287,2025-09-02T15:34:21Z,login,F,30s,web
U000326,2025-09-02T15:35:06Z,view,F,20s,web
U001916,2025-09-02T15:37:28Z,purchase,F,20s,app
U000076,2025-09-02T15:37:41Z,login,M,50s,web
U003202,2025-09-02T15:40:55Z,view,F,40s,web
U002475,2025-09-02T15:41:18Z,login,F,20s,web
U001587,2025-09-02T15:41:51Z,login,M,30s,web
U003276,2025-09-02T15:43:42Z,view,F,20s,web
U001388,2025-09-02T15:45:04Z,login,F,50s,app
U000809,2025-09-02T15:45:51Z,view,M,40s,web
U003407,2025-09-02T15:45:58Z,login,F,10s,app
U001816,2025-09-02T15:46:19Z,login,M,40s,app
U002706,2025-09-02T15:46:22Z,view,M,40s,web
U001074,2025-09-02T15:47:23Z,login,F,30s,app
U000877,2025-09-02T15:47:30Z,view,F,20s,web
U001337,2025-09-02T15:49:35Z,comment,F,40s,app
U000668,2025-09-02T15:52:43Z,comment,M,30s,app
U002286,2025-09-02T15:58:49Z,view,F,40s,web
U003859,2025-09-02T16:00:54Z,login,M,40s,app
U002479,2025-09-02T16:01:23Z,view,M,30s,app
U003263,2025-09-02T16:01:36Z,login,F,40s,app
U003633,2025-09-02T16:01:39Z,login,F,40s,app
